timestamp,company,call_type,prompt_tokens,completion_tokens,total_tokens,est_cost_usd,cumulative_cost_usd
2026-04-06 00:26:34,Edison Properties,pitch_subject,130,260,390,0.000176,0.296008
2026-04-06 00:26:36,Escaperealtymgmt,pitch_subject,137,260,397,0.000177,0.296185
2026-04-06 00:26:36,Propertymanagementsource,form_fill_recover,902,380,1282,0.000363,0.296548
2026-04-06 00:26:39,Related Rentals,form_fill,1565,360,1925,0.000451,0.296999
2026-04-06 00:26:40,Eber Realty,pitch_subject,131,260,391,0.000176,0.297174
2026-04-06 00:26:42,Related Rentals,form_fill_recover,1598,380,1978,0.000468,0.297642
2026-04-06 00:26:47,Edison Properties,form_fill,740,360,1100,0.000327,0.297969
2026-04-06 00:26:49,Edison Properties,form_fill_recover,773,380,1153,0.000344,0.298313
2026-04-06 00:26:55,Farhat Realty Management,form_fill,576,360,936,0.000302,0.298615
2026-04-06 00:26:55,Ksconsultingconciergellc,pitch_subject,141,260,401,0.000177,0.298793
2026-04-06 00:26:57,Veris Residential,pitch_subject,131,260,391,0.000176,0.298968
2026-04-06 00:26:58,Farhat Realty Management,form_fill_recover,609,380,989,0.000319,0.299288
2026-04-06 00:27:02,Ksconsultingconciergellc,form_fill,435,360,795,0.000281,0.299569
2026-04-06 00:27:05,Propertymanagementsource,confirm,230,1,231,0.000035,0.299604
2026-04-06 00:27:05,Ksconsultingconciergellc,form_fill_recover,468,380,848,0.000298,0.299902
2026-04-06 00:27:06,Eber Realty,form_fill,822,360,1182,0.000339,0.300241
2026-04-06 00:27:09,Eber Realty,form_fill_recover,855,380,1235,0.000356,0.300598
2026-04-06 00:27:12,Lrmanagement Partners,pitch_subject,133,260,393,0.000176,0.300774
2026-04-06 00:27:15,Integramanagementcorp,pitch_subject,135,260,395,0.000176,0.300950
2026-04-06 00:27:18,Veris Residential,form_fill,879,360,1239,0.000348,0.301298
2026-04-06 00:27:21,Veris Residential,form_fill_recover,912,380,1292,0.000365,0.301663
2026-04-06 00:27:24,Veris Residential,form_fill,878,360,1238,0.000348,0.302010
2026-04-06 00:27:26,Veris Residential,form_fill_recover,911,380,1291,0.000365,0.302375
2026-04-06 00:27:27,Devli,pitch_subject,129,260,389,0.000175,0.302550
2026-04-06 00:27:28,Falcon Properties,pitch_subject,130,260,390,0.000176,0.302726
2026-04-06 00:27:30,Livingatportimperial,pitch_subject,135,260,395,0.000176,0.302902
2026-04-06 00:27:30,Rentready Homes,pitch_subject,131,260,391,0.000176,0.303078
2026-04-06 00:27:35,Devli,form_fill,899,360,1259,0.000351,0.303429
2026-04-06 00:27:36,Riverparcpi,pitch_subject,133,260,393,0.000176,0.303604
2026-04-06 00:27:38,Devli,form_fill_recover,932,380,1312,0.000368,0.303972
2026-04-06 00:27:39,Integramanagementcorp,form_fill,1500,360,1860,0.000441,0.304413
2026-04-06 00:27:41,Livingatportimperial,form_fill,1535,360,1895,0.000446,0.304860
2026-04-06 00:27:42,Falcon Properties,form_fill,1077,360,1437,0.000378,0.305237
2026-04-06 00:27:42,Integramanagementcorp,form_fill_recover,1533,380,1913,0.000458,0.305695
2026-04-06 00:27:45,Slaterealtynyc,pitch_subject,137,260,397,0.000177,0.305872
2026-04-06 00:27:45,Livingatportimperial,form_fill_recover,1568,380,1948,0.000463,0.306335
2026-04-06 00:27:46,Falcon Properties,form_fill_recover,1110,380,1490,0.000394,0.306729
2026-04-06 00:27:46,Thereserveatestuary,pitch_subject,135,260,395,0.000176,0.306906
2026-04-06 00:27:46,Rentready Homes,form_fill,616,360,976,0.000308,0.307214
2026-04-06 00:27:50,Rentready Homes,form_fill_recover,649,380,1029,0.000325,0.307539
2026-04-06 00:27:51,Signature Property Realty,pitch_subject,131,260,391,0.000176,0.307715
2026-04-06 00:27:53,Goodpeoples,pitch_subject,131,260,391,0.000176,0.307891
2026-04-06 00:27:53,Macon Realty Group,pitch_subject,133,260,393,0.000176,0.308067
2026-04-06 00:27:56,Slaterealtynyc,form_fill,743,360,1103,0.000327,0.308394
2026-04-06 00:27:59,Slaterealtynyc,form_fill_recover,776,380,1156,0.000344,0.308738
2026-04-06 00:28:00,Kaito Services,pitch_subject,131,260,391,0.000176,0.308914
2026-04-06 00:28:02,Goodpeoples,form_fill,589,360,949,0.000304,0.309218
2026-04-06 00:28:05,Goodpeoples,form_fill_recover,622,380,1002,0.000321,0.309540
2026-04-06 00:28:05,Brooklynrents,pitch_subject,132,260,392,0.000176,0.309715
2026-04-06 00:28:06,Brickandgalo,pitch_subject,133,260,393,0.000176,0.309891
2026-04-06 00:28:08,Zjama Realty,pitch_subject,131,260,391,0.000176,0.310067
2026-04-06 00:28:10,Macon Realty Group,form_fill,965,360,1325,0.000361,0.310428
2026-04-06 00:28:13,Brooklynrents,form_fill,769,360,1129,0.000331,0.310759
2026-04-06 00:28:14,Macon Realty Group,form_fill_recover,998,380,1378,0.000378,0.311137
2026-04-06 00:28:14,Kaito Services,form_fill,593,360,953,0.000305,0.311442
2026-04-06 00:28:14,Sheffey Realty,pitch_subject,133,260,393,0.000176,0.311618
2026-04-06 00:28:17,Brooklynrents,form_fill_recover,802,380,1182,0.000348,0.311966
2026-04-06 00:28:18,Kaito Services,form_fill_recover,626,380,1006,0.000322,0.312288
2026-04-06 00:28:19,593parkplace,pitch_subject,132,260,392,0.000176,0.312464
2026-04-06 00:28:21,Brickandgalo,form_fill,752,360,1112,0.000329,0.312793
2026-04-06 00:28:24,Brickandgalo,form_fill_recover,785,380,1165,0.000346,0.313138
2026-04-06 00:28:26,Sheffey Realty,form_fill,512,360,872,0.000293,0.313431
2026-04-06 00:28:26,Livethedeclan,pitch_subject,133,260,393,0.000176,0.313607
2026-04-06 00:28:28,Shinda Management,pitch_subject,131,260,391,0.000176,0.313783
2026-04-06 00:28:29,Sheffey Realty,form_fill_recover,545,380,925,0.000310,0.314092
2026-04-06 00:28:31,Hudsonedgellc,pitch_subject,136,260,396,0.000176,0.314269
2026-04-06 00:28:35,Dlss Management,pitch_subject,131,260,391,0.000176,0.314445
2026-04-06 00:28:39,Shinda Management,form_fill,673,360,1033,0.000317,0.314762
2026-04-06 00:28:42,Shinda Management,form_fill_recover,706,380,1086,0.000334,0.315095
2026-04-06 00:28:46,Hudsonedgellc,form_fill,605,360,965,0.000307,0.315402
2026-04-06 00:28:47,Brooklynrents,confirm,109,1,110,0.000017,0.315419
2026-04-06 00:28:47,Kaito Services,confirm,191,1,192,0.000029,0.315448
2026-04-06 00:28:50,Hudsonedgellc,form_fill_recover,638,380,1018,0.000324,0.315772
2026-04-06 00:28:50,Zjama Realty,form_fill,1341,360,1701,0.000417,0.316189
2026-04-06 00:28:53,Zjama Realty,form_fill_recover,1374,380,1754,0.000434,0.316623
2026-04-06 00:28:54,Bedfordanddean,pitch_subject,134,260,394,0.000176,0.316799
2026-04-06 00:28:54,Sharedeasy,pitch_subject,131,260,391,0.000176,0.316975
2026-04-06 00:28:55,Onestopspaces,pitch_subject,133,260,393,0.000176,0.317151
2026-04-06 00:28:58,Newportpropertymnt,pitch_subject,132,260,392,0.000176,0.317327
2026-04-06 00:29:04,Sharedeasy,form_fill,1331,360,1691,0.000416,0.317742
2026-04-06 00:29:04,Parvizreal Estate,pitch_subject,133,260,393,0.000176,0.317918
2026-04-06 00:29:05,Bedfordanddean,form_fill,865,360,1225,0.000346,0.318264
2026-04-06 00:29:06,Dlss Management,form_fill,767,360,1127,0.000331,0.318595
2026-04-06 00:29:06,Sharedeasy,form_fill_recover,1364,380,1744,0.000433,0.319028
2026-04-06 00:29:08,Onestopspaces,form_fill,776,360,1136,0.000332,0.319360
2026-04-06 00:29:08,Bedfordanddean,form_fill_recover,898,380,1278,0.000363,0.319723
2026-04-06 00:29:08,Dlss Management,form_fill_recover,800,380,1180,0.000348,0.320071
2026-04-06 00:29:11,Newportpropertymnt,form_fill,674,360,1034,0.000317,0.320388
2026-04-06 00:29:11,Onestopspaces,form_fill_recover,809,380,1189,0.000349,0.320737
2026-04-06 00:29:14,Nager Management,pitch_subject,131,260,391,0.000176,0.320913
2026-04-06 00:29:14,Newportpropertymnt,form_fill_recover,707,380,1087,0.000334,0.321247
2026-04-06 00:29:14,Managebuilding,form_fill,1120,360,1480,0.000384,0.321631
2026-04-06 00:29:16,Redstonerealtynyc,pitch_subject,137,260,397,0.000177,0.321808
2026-04-06 00:29:18,Managebuilding,form_fill_recover,1153,380,1533,0.000401,0.322209
2026-04-06 00:29:23,Parvizreal Estate,form_fill,1165,360,1525,0.000391,0.322599
2026-04-06 00:29:26,Realstreetny,pitch_subject,131,260,391,0.000176,0.322775
2026-04-06 00:29:27,Parvizreal Estate,form_fill_recover,1198,380,1578,0.000408,0.323183
2026-04-06 00:29:30,Escaperealtymgmt,confirm,101,1,102,0.000016,0.323198
2026-04-06 00:29:30,Rde Capital Group,pitch_subject,133,260,393,0.000176,0.323374
2026-04-06 00:29:31,Redstonerealtynyc,form_fill,591,360,951,0.000305,0.323679
2026-04-06 00:29:33,Total Apartment Solutions,pitch_subject,131,260,391,0.000176,0.323855
2026-04-06 00:29:34,Proxymgmt,pitch_subject,133,260,393,0.000176,0.324031
2026-04-06 00:29:35,Redstonerealtynyc,form_fill_recover,624,380,1004,0.000322,0.324352
2026-04-06 00:29:35,Yourpathway,pitch_subject,131,260,391,0.000176,0.324528
2026-04-06 00:29:36,Republic Property Group,pitch_subject,131,260,391,0.000176,0.324703
2026-04-06 00:29:39,Realstreetny,form_fill,1345,360,1705,0.000418,0.325121
2026-04-06 00:29:39,Rde Capital Group,form_fill,686,360,1046,0.000319,0.325440
2026-04-06 00:29:39,Eqresidences,pitch_subject,133,260,393,0.000176,0.325616
2026-04-06 00:29:41,Realstreetny,form_fill_recover,1378,380,1758,0.000435,0.326051
2026-04-06 00:29:42,Rde Capital Group,form_fill_recover,719,380,1099,0.000336,0.326387
2026-04-06 00:29:45,Yourpathway,form_fill,1055,360,1415,0.000374,0.326761
2026-04-06 00:29:47,Urbanleasing,pitch_subject,129,260,389,0.000175,0.326936
2026-04-06 00:29:47,Republic Property Group,form_fill,733,360,1093,0.000326,0.327262
2026-04-06 00:29:48,Yourpathway,form_fill_recover,1088,380,1468,0.000391,0.327653
2026-04-06 00:29:50,Republic Property Group,form_fill_recover,766,380,1146,0.000343,0.327996
2026-04-06 00:29:51,Presidiumre,pitch_subject,131,260,391,0.000176,0.328172
2026-04-06 00:29:53,Billingsleyco,pitch_subject,133,260,393,0.000176,0.328348
2026-04-06 00:29:54,Mercer Company,pitch_subject,130,260,390,0.000176,0.328523
2026-04-06 00:29:58,Eqresidences,form_fill,1260,360,1620,0.000405,0.328928
2026-04-06 00:29:58,Boxer Property,pitch_subject,130,260,390,0.000176,0.329104
2026-04-06 00:30:01,Presidiumre,form_fill,806,360,1166,0.000337,0.329441
2026-04-06 00:30:01,Urbanleasing,form_fill,704,360,1064,0.000322,0.329762
2026-04-06 00:30:01,Eqresidences,form_fill_recover,1293,380,1673,0.000422,0.330184
2026-04-06 00:30:04,Presidiumre,form_fill_recover,839,380,1219,0.000354,0.330538
2026-04-06 00:30:05,Urbanleasing,form_fill_recover,737,380,1117,0.000339,0.330877
2026-04-06 00:30:05,Mercer Company,form_fill,854,360,1214,0.000344,0.331221
2026-04-06 00:30:06,Gwworks,pitch_subject,131,260,391,0.000176,0.331396
2026-04-06 00:30:08,Rde Capital Group,confirm,218,1,219,0.000033,0.331430
2026-04-06 00:30:09,Mercer Company,form_fill_recover,887,380,1267,0.000361,0.331791
2026-04-06 00:30:13,Greatsouthern Property Management,pitch_subject,135,260,395,0.000176,0.331967
2026-04-06 00:30:13,Proxymgmt,confirm,37,1,38,0.000006,0.331973
2026-04-06 00:30:16,Total Apartment Solutions,form_fill,1600,360,1960,0.000456,0.332429
2026-04-06 00:30:17,Aglivingapts,pitch_subject,135,260,395,0.000176,0.332605
2026-04-06 00:30:21,Total Apartment Solutions,form_fill_recover,1633,380,2013,0.000473,0.333078
2026-04-06 00:30:22,Spectrumprop,pitch_subject,129,260,389,0.000175,0.333254
2026-04-06 00:30:24,Greatsouthern Property Management,form_fill,577,360,937,0.000303,0.333556
2026-04-06 00:30:26,Rpmlegend,pitch_subject,131,260,391,0.000176,0.333732
2026-04-06 00:30:26,Jamison Services,pitch_subject,131,260,391,0.000176,0.333908
2026-04-06 00:30:28,Greatsouthern Property Management,form_fill_recover,610,380,990,0.000320,0.334227
2026-04-06 00:30:29,Remarkableland,pitch_subject,131,260,391,0.000176,0.334403
2026-04-06 00:30:36,Spectrumprop,form_fill,772,360,1132,0.000332,0.334735
2026-04-06 00:30:37,Rpmlegend,form_fill,904,360,1264,0.000352,0.335086
2026-04-06 00:30:39,Boxer Property,form_fill,1041,360,1401,0.000372,0.335458
2026-04-06 00:30:39,Spectrumprop,form_fill_recover,805,380,1185,0.000349,0.335807
2026-04-06 00:30:41,Rpmlegend,form_fill_recover,937,380,1317,0.000369,0.336176
2026-04-06 00:30:41,Boxer Property,form_fill_recover,1074,380,1454,0.000389,0.336565
2026-04-06 00:30:45,Dallaspropertymanagementpros,pitch_subject,133,260,393,0.000176,0.336741
2026-04-06 00:30:46,Fasteddiedavis,pitch_subject,133,260,393,0.000176,0.336917
2026-04-06 00:30:47,Onqpm,pitch_subject,131,260,391,0.000176,0.337092
2026-04-06 00:30:48,Reliance,pitch_subject,129,260,389,0.000175,0.337268
2026-04-06 00:30:55,Boxer Property,form_fill,1061,360,1421,0.000375,0.337643
2026-04-06 00:30:56,Dallaspropertymanagementpros,form_fill,677,360,1037,0.000318,0.337960
2026-04-06 00:30:56,Onqpm,form_fill,788,360,1148,0.000334,0.338295
2026-04-06 00:30:57,Fasteddiedavis,form_fill,1675,360,2035,0.000467,0.338762
2026-04-06 00:30:58,Boxer Property,form_fill_recover,1094,380,1474,0.000392,0.339154
2026-04-06 00:30:58,Champions Management,pitch_subject,130,260,390,0.000176,0.339329
2026-04-06 00:30:59,Dallaspropertymanagementpros,form_fill_recover,710,380,1090,0.000334,0.339664
2026-04-06 00:31:00,Onqpm,form_fill_recover,821,380,1201,0.000351,0.340015
2026-04-06 00:31:01,Fasteddiedavis,form_fill_recover,1708,380,2088,0.000484,0.340499
2026-04-06 00:31:03,Cimanagement,pitch_subject,131,260,391,0.000176,0.340675
2026-04-06 00:31:05,Reliance,form_fill,701,360,1061,0.000321,0.340996
2026-04-06 00:31:05,Alna Management,pitch_subject,131,260,391,0.000176,0.341172
2026-04-06 00:31:07,Dallashighrise Rentals,pitch_subject,137,260,397,0.000177,0.341348
2026-04-06 00:31:07,Tsgpropertymgmt,pitch_subject,135,260,395,0.000176,0.341525
2026-04-06 00:31:09,Reliance,form_fill_recover,734,380,1114,0.000338,0.341863
2026-04-06 00:31:13,Cimanagement,form_fill,674,360,1034,0.000317,0.342180
2026-04-06 00:31:14,Dallashighrise Rentals,form_fill,425,360,785,0.000280,0.342459
2026-04-06 00:31:16,Cimanagement,form_fill_recover,707,380,1087,0.000334,0.342793
2026-04-06 00:31:16,Urbanapartmentsnyc,pitch_subject,135,260,395,0.000176,0.342970
2026-04-06 00:31:16,Dallashighrise Rentals,form_fill_recover,458,380,838,0.000297,0.343266
2026-04-06 00:31:16,Alna Management,form_fill,1320,360,1680,0.000414,0.343680
2026-04-06 00:31:20,Alna Management,form_fill_recover,1353,380,1733,0.000431,0.344111
