timestamp,company,call_type,prompt_tokens,completion_tokens,total_tokens,est_cost_usd,cumulative_cost_usd
2026-04-08 19:06:56,Neworleansluxuryliving,pitch_subject,139,260,399,0.000177,0.000177
2026-04-08 19:06:56,Srossie,pitch_subject,131,260,391,0.000176,0.000353
2026-04-08 19:06:56,Livingcoastal,pitch_subject,131,260,391,0.000176,0.000528
2026-04-08 19:06:56,Exp Realty,pitch_subject,129,260,389,0.000175,0.000704
2026-04-08 19:06:57,Williameastrealtor,pitch_subject,137,260,397,0.000177,0.000880
2026-04-08 19:06:57,Reverealtors,pitch_subject,133,260,393,0.000176,0.001056
2026-04-08 19:06:57,Soldbyroberto,pitch_subject,133,260,393,0.000176,0.001232
2026-04-08 19:06:57,Dorislumpkin,pitch_subject,133,260,393,0.000176,0.001408
2026-04-08 19:06:57,Hertz Group,pitch_subject,130,260,390,0.000176,0.001583
2026-04-08 19:06:57,Woodward Interests,pitch_subject,131,260,391,0.000176,0.001759
2026-04-08 19:06:57,Neworleansluxuryliving,pitch_subject,139,260,399,0.000177,0.001936
2026-04-08 19:06:58,Erareal Estate,pitch_subject,131,260,391,0.000176,0.002112
2026-04-08 19:07:00,Williameastrealtor,pitch_subject,137,260,397,0.000177,0.002288
2026-04-08 19:07:00,Woodward Interests,pitch_subject,131,260,391,0.000176,0.002464
2026-04-08 19:07:00,Erareal Estate,pitch_subject,131,260,391,0.000176,0.002639
2026-04-08 19:07:00,Dorislumpkin,pitch_subject,133,260,393,0.000176,0.002815
2026-04-08 19:07:01,Exp Realty,pitch_subject,129,260,389,0.000175,0.002991
2026-04-08 19:07:17,Neworleansluxuryliving,form_fill,879,360,1239,0.000348,0.003339
2026-04-08 19:07:17,Srossie,form_fill,1215,360,1575,0.000398,0.003737
2026-04-08 19:07:21,Williameastrealtor,form_fill,1423,360,1783,0.000429,0.004166
2026-04-08 19:07:21,Neworleansluxuryliving,form_fill_recover,912,380,1292,0.000365,0.004531
2026-04-08 19:07:22,Srossie,form_fill_recover,1248,380,1628,0.000415,0.004946
2026-04-08 19:07:26,Williameastrealtor,form_fill_recover,1456,380,1836,0.000446,0.005393
2026-04-08 19:07:29,Ap Deals,pitch_subject,129,260,389,0.000175,0.005568
2026-04-08 19:07:33,Livingcoastal,form_fill,657,360,1017,0.000315,0.005883
2026-04-08 19:07:34,Valmontrealtors,pitch_subject,135,260,395,0.000176,0.006059
2026-04-08 19:07:37,Wellingtoninvestmentsllc,pitch_subject,136,260,396,0.000176,0.006235
2026-04-08 19:07:37,Livingcoastal,form_fill_recover,690,380,1070,0.000331,0.006567
2026-04-08 19:07:40,Ap Deals,form_fill,1145,360,1505,0.000388,0.006954
2026-04-08 19:07:44,Ap Deals,form_fill_recover,1178,380,1558,0.000405,0.007359
2026-04-08 19:07:48,Dumaine Investments,pitch_subject,133,260,393,0.000176,0.007535
2026-04-08 19:07:49,Mercier Realty,pitch_subject,131,260,391,0.000176,0.007711
2026-04-08 19:07:53,Bertucci Investments,pitch_subject,132,260,392,0.000176,0.007887
2026-04-08 19:07:54,Valmontrealtors,form_fill,580,360,940,0.000303,0.008190
2026-04-08 19:07:59,Valmontrealtors,form_fill_recover,613,380,993,0.000320,0.008509
2026-04-08 19:08:00,Wellingtoninvestmentsllc,form_fill,1770,360,2130,0.000481,0.008991
2026-04-08 19:08:02,Exp Realty,form_fill,434,360,794,0.000281,0.009272
2026-04-08 19:08:03,Bm Realty,pitch_subject,130,260,390,0.000176,0.009448
2026-04-08 19:08:04,Mercier Realty,form_fill,571,360,931,0.000302,0.009749
2026-04-08 19:08:06,Wellingtoninvestmentsllc,form_fill_recover,1803,380,2183,0.000498,0.010248
2026-04-08 19:08:08,Exp Realty,form_fill_recover,467,380,847,0.000298,0.010546
2026-04-08 19:08:09,Mercier Realty,form_fill_recover,604,380,984,0.000319,0.010864
2026-04-08 19:08:13,Bertucci Investments,form_fill,1540,360,1900,0.000447,0.011311
2026-04-08 19:08:14,Kfk Group,pitch_subject,131,260,391,0.000176,0.011487
2026-04-08 19:08:14,Reverealtors,form_fill,509,360,869,0.000292,0.011779
2026-04-08 19:08:15,Wysteria Properties,pitch_subject,133,260,393,0.000176,0.011955
2026-04-08 19:08:17,Montgomeryberman,pitch_subject,132,260,392,0.000176,0.012131
2026-04-08 19:08:17,Bertucci Investments,form_fill_recover,1573,380,1953,0.000464,0.012595
2026-04-08 19:08:18,Reverealtors,form_fill_recover,542,380,922,0.000309,0.012904
2026-04-08 19:08:32,Ghkinc,pitch_subject,131,260,391,0.000176,0.013080
2026-04-08 19:08:36,Jlv Construction,pitch_subject,131,260,391,0.000176,0.013256
2026-04-08 19:08:40,Montgomeryberman,form_fill,622,360,982,0.000309,0.013565
2026-04-08 19:08:44,Montgomeryberman,form_fill_recover,655,380,1035,0.000326,0.013891
2026-04-08 19:08:44,Inhab Group,pitch_subject,131,260,391,0.000176,0.014067
2026-04-08 19:08:47,Kfk Group,form_fill,574,360,934,0.000302,0.014369
2026-04-08 19:08:51,Kfk Group,form_fill_recover,607,380,987,0.000319,0.014688
2026-04-08 19:09:09,Historicpronola,pitch_subject,131,260,391,0.000176,0.014864
2026-04-08 19:09:11,Nevilledevelopment,pitch_subject,130,260,390,0.000176,0.015039
2026-04-08 19:09:20,Nola Housing,pitch_subject,131,260,391,0.000176,0.015215
2026-04-08 19:09:20,Arpentnola,pitch_subject,133,260,393,0.000176,0.015391
2026-04-08 19:09:21,Urban Properties,pitch_subject,129,260,389,0.000175,0.015566
2026-04-08 19:09:25,Historicpronola,form_fill,675,360,1035,0.000317,0.015883
2026-04-08 19:09:29,Historicpronola,form_fill_recover,708,380,1088,0.000334,0.016218
2026-04-08 19:09:32,Nevilledevelopment,form_fill,662,360,1022,0.000315,0.016533
2026-04-08 19:09:35,Nola Housing,form_fill,514,360,874,0.000293,0.016826
2026-04-08 19:09:36,Nevilledevelopment,form_fill_recover,695,380,1075,0.000332,0.017158
2026-04-08 19:09:41,Nola Housing,form_fill_recover,547,380,927,0.000310,0.017468
2026-04-08 19:10:00,Downtowndevelopment Group,pitch_subject,137,260,397,0.000177,0.017645
2026-04-08 19:10:05,Nevilledevelopment,confirm,125,1,126,0.000019,0.017664
2026-04-08 19:10:09,Urban Properties,form_fill,638,360,998,0.000312,0.017976
2026-04-08 19:10:13,Bourbonstreetdevelopment,pitch_subject,133,260,393,0.000176,0.018152
2026-04-08 19:10:14,Urban Properties,form_fill_recover,671,380,1051,0.000329,0.018480
2026-04-08 19:10:15,Redmellon,pitch_subject,133,260,393,0.000176,0.018656
2026-04-08 19:10:19,Mkredbuild,pitch_subject,131,260,391,0.000176,0.018832
2026-04-08 19:10:23,Elyodconstruction,pitch_subject,132,260,392,0.000176,0.019008
2026-04-08 19:10:24,Bourbonstreetdevelopment,form_fill,673,360,1033,0.000317,0.019325
2026-04-08 19:10:28,Bourbonstreetdevelopment,form_fill_recover,706,380,1086,0.000334,0.019659
2026-04-08 19:10:42,Urban Properties,confirm,206,1,207,0.000031,0.019690
2026-04-08 19:10:49,Rndcnola,pitch_subject,132,260,392,0.000176,0.019866
2026-04-08 19:11:01,Stadiamedmain,pitch_subject,133,260,393,0.000176,0.020042
2026-04-08 19:11:04,Rileyservicesllc,pitch_subject,134,260,394,0.000176,0.020218
2026-04-08 19:11:05,Redmellon,form_fill,380,360,740,0.000273,0.020491
2026-04-08 19:11:09,Redmellon,form_fill_recover,413,380,793,0.000290,0.020781
2026-04-08 19:11:16,Betterimageco,pitch_subject,131,260,391,0.000176,0.020957
2026-04-08 19:11:24,Rileyservicesllc,form_fill,674,360,1034,0.000317,0.021274
2026-04-08 19:11:25,Nolaplumberpals,pitch_subject,136,260,396,0.000176,0.021450
2026-04-08 19:11:28,Rileyservicesllc,form_fill_recover,707,380,1087,0.000334,0.021784
2026-04-08 19:11:28,Nolarp,pitch_subject,131,260,391,0.000176,0.021960
2026-04-08 19:11:39,Betterimageco,form_fill,805,360,1165,0.000337,0.022297
2026-04-08 19:11:44,Betterimageco,form_fill_recover,838,380,1218,0.000354,0.022650
2026-04-08 19:11:46,Handymanstevela,pitch_subject,133,260,393,0.000176,0.022826
2026-04-08 19:12:06,Dreamhomequeen,pitch_subject,131,260,391,0.000176,0.023002
2026-04-08 19:12:07,Sellmyhtxhome,pitch_subject,135,260,395,0.000176,0.023178
2026-04-08 19:12:08,Huxleymedcenter,pitch_subject,137,260,397,0.000177,0.023355
2026-04-08 19:12:15,Pelican Property Services,pitch_subject,133,260,393,0.000176,0.023531
2026-04-08 19:12:21,Domainatkirby,pitch_subject,133,260,393,0.000176,0.023707
2026-04-08 19:12:24,Sellmyhtxhome,form_fill,671,360,1031,0.000317,0.024023
2026-04-08 19:12:27,Nolarp,form_fill,604,360,964,0.000307,0.024330
2026-04-08 19:12:27,Iloverealtytx,pitch_subject,134,260,394,0.000176,0.024506
2026-04-08 19:12:28,Sellmyhtxhome,form_fill_recover,704,380,1084,0.000334,0.024840
2026-04-08 19:12:31,Nolarp,form_fill_recover,637,380,1017,0.000324,0.025163
2026-04-08 19:12:38,Brooksanddavis,pitch_subject,134,260,394,0.000176,0.025339
2026-04-08 19:12:39,Airehomesellers,pitch_subject,132,260,392,0.000176,0.025515
2026-04-08 19:12:50,Liveatridgepoint,pitch_subject,133,260,393,0.000176,0.025691
2026-04-08 19:12:52,Rockwellmgmt,pitch_subject,133,260,393,0.000176,0.025867
2026-04-08 19:12:54,Iloverealtytx,form_fill,566,360,926,0.000301,0.026168
2026-04-08 19:12:59,Iloverealtytx,form_fill_recover,599,380,979,0.000318,0.026486
2026-04-08 19:12:59,Residencesatthemed,pitch_subject,135,260,395,0.000176,0.026662
2026-04-08 19:13:00,Airehomesellers,form_fill,1005,360,1365,0.000367,0.027029
2026-04-08 19:13:04,Airehomesellers,form_fill_recover,1038,380,1418,0.000384,0.027412
2026-04-08 19:13:10,Homemaintenanceteamllc,pitch_subject,141,260,401,0.000177,0.027589
2026-04-08 19:13:22,Investkodiak,pitch_subject,133,260,393,0.000176,0.027765
2026-04-08 19:13:26,Residencesatthemed,form_fill,658,360,1018,0.000315,0.028080
2026-04-08 19:13:29,Neworleansreia,pitch_subject,135,260,395,0.000176,0.028256
2026-04-08 19:13:30,Residencesatthemed,form_fill_recover,691,380,1071,0.000332,0.028588
2026-04-08 19:13:35,Grantinvestmentpropertiesllc,pitch_subject,135,260,395,0.000176,0.028764
2026-04-08 19:13:37,Airehomesellers,confirm,228,1,229,0.000035,0.028799
2026-04-08 19:13:41,Homemaintenanceteamllc,form_fill,868,360,1228,0.000346,0.029145
2026-04-08 19:13:44,Rockwellmgmt,form_fill,481,360,841,0.000288,0.029433
2026-04-08 19:13:46,Homemaintenanceteamllc,form_fill_recover,901,380,1281,0.000363,0.029797
2026-04-08 19:13:49,Thebergerco,pitch_subject,131,260,391,0.000176,0.029972
2026-04-08 19:13:49,Rockwellmgmt,form_fill_recover,514,380,894,0.000305,0.030277
2026-04-08 19:13:50,Cimionline,pitch_subject,132,260,392,0.000176,0.030453
2026-04-08 19:13:59,Jrpbtheory,pitch_subject,134,260,394,0.000176,0.030629
2026-04-08 19:14:08,Neworleansreia,form_fill,665,360,1025,0.000316,0.030945
2026-04-08 19:14:12,Neworleansreia,form_fill_recover,698,380,1078,0.000333,0.031278
2026-04-08 19:14:26,Myoutsideguys,pitch_subject,133,260,393,0.000176,0.031454
2026-04-08 19:14:29,Rockwellmgmt,confirm,207,1,208,0.000032,0.031485
2026-04-08 19:14:37,Cimionline,form_fill,511,360,871,0.000293,0.031778
2026-04-08 19:14:41,Premiumfacility Services,pitch_subject,131,260,391,0.000176,0.031954
2026-04-08 19:14:42,Cimionline,form_fill_recover,544,380,924,0.000310,0.032263
2026-04-08 19:14:44,Lahasky Group,pitch_subject,134,260,394,0.000176,0.032439
2026-04-08 19:14:46,Carteblanchecontractors,pitch_subject,135,260,395,0.000176,0.032616
2026-04-08 19:14:49,Myoutsideguys,form_fill,613,360,973,0.000308,0.032924
2026-04-08 19:14:53,Myoutsideguys,form_fill_recover,646,380,1026,0.000325,0.033248
2026-04-08 19:14:59,Lahasky Group,form_fill,688,360,1048,0.000319,0.033568
2026-04-08 19:15:02,Universalfacility Services,pitch_subject,135,260,395,0.000176,0.033744
2026-04-08 19:15:04,Lahasky Group,form_fill_recover,721,380,1101,0.000336,0.034080
2026-04-08 19:15:05,Procleannola,pitch_subject,133,260,393,0.000176,0.034256
2026-04-08 19:15:24,Neworleansgeneralcontractor,pitch_subject,137,260,397,0.000177,0.034432
2026-04-08 19:15:41,Homeresolutionllc,pitch_subject,135,260,395,0.000176,0.034609
2026-04-08 19:15:42,Lbh Property Service,pitch_subject,133,260,393,0.000176,0.034785
2026-04-08 19:15:42,Palipressurepros,pitch_subject,135,260,395,0.000176,0.034961
2026-04-08 19:15:45,Lahasky Group,confirm,186,1,187,0.000029,0.034989
2026-04-08 19:15:54,Thesaxonycondos,pitch_subject,137,260,397,0.000177,0.035166
2026-04-08 19:15:55,Theownlife,pitch_subject,131,260,391,0.000176,0.035342
2026-04-08 19:16:00,1201canal,pitch_subject,134,260,394,0.000176,0.035518
2026-04-08 19:16:05,Thesaxonycondos,form_fill,1349,360,1709,0.000418,0.035936
2026-04-08 19:16:08,Thesaxonycondos,form_fill_recover,1382,380,1762,0.000435,0.036371
2026-04-08 19:16:09,Theownlife,form_fill,676,360,1036,0.000317,0.036689
2026-04-08 19:16:12,Theownlife,form_fill_recover,709,380,1089,0.000334,0.037023
2026-04-08 19:16:18,Tarahousecondos,pitch_subject,135,260,395,0.000176,0.037199
2026-04-08 19:16:32,Stjoelofts,pitch_subject,133,260,393,0.000176,0.037375
2026-04-08 19:16:37,Oneriverplace,pitch_subject,133,260,393,0.000176,0.037551
2026-04-08 19:16:42,1201canal,form_fill,873,360,1233,0.000347,0.037898
2026-04-08 19:16:47,1201canal,form_fill_recover,906,380,1286,0.000364,0.038262
2026-04-08 19:16:55,Stjoelofts,form_fill,577,360,937,0.000303,0.038565
2026-04-08 19:17:00,Stjoelofts,form_fill_recover,610,380,990,0.000320,0.038884
2026-04-08 19:17:03,Oneriverplace,form_fill,1040,360,1400,0.000372,0.039256
2026-04-08 19:17:07,Thecottonmillneworleans,pitch_subject,139,260,399,0.000177,0.039433
2026-04-08 19:17:07,Oneriverplace,form_fill_recover,1073,380,1453,0.000389,0.039822
2026-04-08 19:17:12,Redbonesjohnson,pitch_subject,133,260,393,0.000176,0.039998
2026-04-08 19:17:25,1750stcharlescondos,pitch_subject,140,260,400,0.000177,0.040175
2026-04-08 19:17:42,Therendoncondos,pitch_subject,133,260,393,0.000176,0.040351
2026-04-08 19:18:15,Liveatesplanade,pitch_subject,133,260,393,0.000176,0.040527
2026-04-08 19:18:30,Renteasynola,pitch_subject,135,260,395,0.000176,0.040703
2026-04-08 19:18:36,Parishpropertiesla,pitch_subject,132,260,392,0.000176,0.040879
2026-04-08 19:18:59,1750stcharlescondos,form_fill,1120,360,1480,0.000384,0.041263
2026-04-08 19:19:03,1750stcharlescondos,form_fill_recover,1153,380,1533,0.000401,0.041664
2026-04-08 19:19:09,Nola,pitch_subject,129,260,389,0.000175,0.041839
2026-04-08 19:19:16,Ltproperty Management,pitch_subject,131,260,391,0.000176,0.042015
2026-04-08 19:19:22,Reneworleansconstruction,pitch_subject,133,260,393,0.000176,0.042191
2026-04-08 19:19:24,Parishpropertiesla,form_fill,697,360,1057,0.000321,0.042511
2026-04-08 19:19:26,Neworleansluxurycollection,pitch_subject,137,260,397,0.000177,0.042688
2026-04-08 19:19:28,Parishpropertiesla,form_fill_recover,730,380,1110,0.000338,0.043025
2026-04-08 19:19:33,Nola,form_fill,1110,360,1470,0.000382,0.043408
2026-04-08 19:19:38,Nola,form_fill_recover,1143,380,1523,0.000399,0.043807
2026-04-08 19:19:38,Reverealtors,form_fill,584,360,944,0.000304,0.044111
2026-04-08 19:19:42,Reverealtors,form_fill_recover,617,380,997,0.000321,0.044431
2026-04-08 19:19:43,Meridiannola,pitch_subject,133,260,393,0.000176,0.044607
2026-04-08 19:19:52,Blairhouseneworleans,pitch_subject,140,260,400,0.000177,0.044784
2026-04-08 19:19:55,Neworleansluxurycollection,form_fill,1188,360,1548,0.000394,0.045179
2026-04-08 19:19:59,Neworleansluxurycollection,form_fill_recover,1221,380,1601,0.000411,0.045590
2026-04-08 19:20:00,Canal Housing,pitch_subject,130,260,390,0.000176,0.045765
2026-04-08 19:20:05,Gchp,pitch_subject,131,260,391,0.000176,0.045941
2026-04-08 19:20:21,Saintphilipresidence,pitch_subject,135,260,395,0.000176,0.046117
2026-04-08 19:20:39,Americancanneworleans,pitch_subject,139,260,399,0.000177,0.046294
2026-04-08 19:20:41,Canal Housing,form_fill,489,360,849,0.000289,0.046583
2026-04-08 19:20:44,Reneworleansconstruction,form_fill,641,360,1001,0.000312,0.046896
2026-04-08 19:20:44,Canal Housing,form_fill_recover,522,380,902,0.000306,0.047202
2026-04-08 19:20:44,Theacademynola,pitch_subject,133,260,393,0.000176,0.047378
2026-04-08 19:20:48,Reneworleansconstruction,form_fill_recover,674,380,1054,0.000329,0.047707
2026-04-08 19:20:51,925common,pitch_subject,130,260,390,0.000176,0.047882
2026-04-08 19:20:53,Americancanneworleans,form_fill,1394,360,1754,0.000425,0.048308
2026-04-08 19:20:57,Americancanneworleans,form_fill_recover,1427,380,1807,0.000442,0.048750
2026-04-08 19:21:02,Rampartmgt,pitch_subject,133,260,393,0.000176,0.048925
2026-04-08 19:21:14,925common,form_fill,651,360,1011,0.000314,0.049239
2026-04-08 19:21:17,925common,form_fill_recover,684,380,1064,0.000331,0.049570
2026-04-08 19:21:18,Reneworleansconstruction,confirm,150,1,151,0.000023,0.049593
2026-04-08 19:21:25,Extendedstaylouisiana,pitch_subject,135,260,395,0.000176,0.049769
2026-04-08 19:21:31,Crescentmoonvillas,pitch_subject,135,260,395,0.000176,0.049945
2026-04-08 19:22:54,Marriott,pitch_subject,128,260,388,0.000175,0.050121
2026-04-08 19:23:14,Orleansplace Homes,pitch_subject,132,260,392,0.000176,0.050296
2026-04-08 19:23:14,Crescentmoonvillas,form_fill,587,360,947,0.000304,0.050600
2026-04-08 19:23:16,Lavenderhousenola,pitch_subject,136,260,396,0.000176,0.050777
2026-04-08 19:23:18,Crescentmoonvillas,form_fill_recover,620,380,1000,0.000321,0.051098
2026-04-08 19:23:37,Frenchquartermansion,pitch_subject,133,260,393,0.000176,0.051274
2026-04-08 19:23:39,Nola Realty,pitch_subject,131,260,391,0.000176,0.051449
2026-04-08 19:23:43,Latter Blum,pitch_subject,131,260,391,0.000176,0.051625
2026-04-08 19:23:51,Orleansplace Homes,confirm,42,1,43,0.000007,0.051632
2026-04-08 19:24:01,Urban2urban Homes,pitch_subject,133,260,393,0.000176,0.051808
2026-04-08 19:24:06,Kw,pitch_subject,127,260,387,0.000175,0.051983
2026-04-08 19:24:09,Lwrealestatenola,pitch_subject,137,260,397,0.000177,0.052159
2026-04-08 19:24:21,Urban2urban Homes,form_fill,430,360,790,0.000280,0.052440
2026-04-08 19:24:24,Urban2urban Homes,form_fill_recover,463,380,843,0.000297,0.052737
2026-04-08 19:24:35,Kw,form_fill,656,360,1016,0.000314,0.053052
2026-04-08 19:24:39,Kw,form_fill_recover,689,380,1069,0.000331,0.053383
2026-04-08 19:24:40,Homehelpers Properties,pitch_subject,131,260,391,0.000176,0.053559
2026-04-08 19:24:42,Realmike,pitch_subject,129,260,389,0.000175,0.053734
2026-04-08 19:24:43,Sidneysellsthedeepsouth,pitch_subject,139,260,399,0.000177,0.053911
2026-04-08 19:24:50,Lwrealestatenola,form_fill,1011,360,1371,0.000368,0.054279
2026-04-08 19:24:51,Lavenderhousenola,confirm,193,1,194,0.000030,0.054308
2026-04-08 19:24:51,Realmike,form_fill,1724,360,2084,0.000475,0.054783
2026-04-08 19:24:54,Lwrealestatenola,form_fill_recover,1044,380,1424,0.000385,0.055167
2026-04-08 19:24:54,Homehelpers Properties,form_fill,752,360,1112,0.000329,0.055496
2026-04-08 19:24:55,Realmike,form_fill_recover,1757,380,2137,0.000492,0.055988
2026-04-08 19:24:57,Homehelpers Properties,form_fill_recover,785,380,1165,0.000346,0.056334
2026-04-08 19:25:06,Tyrellmorris,pitch_subject,133,260,393,0.000176,0.056509
2026-04-08 19:25:08,Kw,form_fill,1058,360,1418,0.000375,0.056884
2026-04-08 19:25:09,As Ishomebuyers,pitch_subject,133,260,393,0.000176,0.057060
2026-04-08 19:25:10,Kw,confirm,251,1,252,0.000038,0.057098
2026-04-08 19:25:12,Kw,form_fill_recover,1091,380,1471,0.000392,0.057490
2026-04-08 19:25:17,Homebuyerlouisiana,pitch_subject,135,260,395,0.000176,0.057666
2026-04-08 19:25:19,Alexpeetreal Estate,pitch_subject,135,260,395,0.000176,0.057843
2026-04-08 19:25:22,Butlerholding,pitch_subject,130,260,390,0.000176,0.058018
2026-04-08 19:25:29,Homebuyerlouisiana,form_fill,1489,360,1849,0.000439,0.058457
2026-04-08 19:25:32,Batesdevelopment,pitch_subject,130,260,390,0.000176,0.058633
2026-04-08 19:25:33,Homebuyerlouisiana,form_fill_recover,1522,380,1902,0.000456,0.059089
2026-04-08 19:25:39,Delatour Holdings,pitch_subject,133,260,393,0.000176,0.059265
2026-04-08 19:25:44,Squarespace,pitch_subject,129,260,389,0.000175,0.059441
2026-04-08 19:25:53,Delatour Holdings,form_fill,685,360,1045,0.000319,0.059759
2026-04-08 19:25:56,Delatour Holdings,form_fill_recover,718,380,1098,0.000336,0.060095
2026-04-08 19:25:57,Renaissanceprop,pitch_subject,130,260,390,0.000176,0.060270
2026-04-08 19:26:01,Evreal Estate,pitch_subject,131,260,391,0.000176,0.060446
2026-04-08 19:26:06,Exp Realty,form_fill,1469,360,1829,0.000436,0.060882
2026-04-08 19:26:06,Villere Realty,pitch_subject,131,260,391,0.000176,0.061058
2026-04-08 19:26:09,Exp Realty,form_fill_recover,1502,380,1882,0.000453,0.061511
2026-04-08 19:26:15,Triciaking,pitch_subject,131,260,391,0.000176,0.061687
2026-04-08 19:26:21,Bhhs Preferred,pitch_subject,131,260,391,0.000176,0.061863
2026-04-08 19:26:22,Nolarealestate4ula,pitch_subject,137,260,397,0.000177,0.062039
2026-04-08 19:26:25,Reverealtors,form_fill,572,360,932,0.000302,0.062341
2026-04-08 19:26:28,Villere Realty,form_fill,575,360,935,0.000302,0.062643
2026-04-08 19:26:28,Reverealtors,form_fill_recover,605,380,985,0.000319,0.062962
2026-04-08 19:26:32,Villere Realty,form_fill_recover,608,380,988,0.000319,0.063281
2026-04-08 19:26:33,Nolarealestateguys,pitch_subject,139,260,399,0.000177,0.063458
2026-04-08 19:26:38,Thedaphne Apartments,pitch_subject,133,260,393,0.000176,0.063634
2026-04-08 19:26:42,Nolarealestate4ula,form_fill,1676,360,2036,0.000467,0.064101
2026-04-08 19:26:43,Michaelzarou,pitch_subject,131,260,391,0.000176,0.064277
2026-04-08 19:26:46,Nolarealestate4ula,form_fill_recover,1709,380,2089,0.000484,0.064761
2026-04-08 19:27:01,Donaldjulien,pitch_subject,131,260,391,0.000176,0.064937
2026-04-08 19:27:03,Levyrealtygroup360,pitch_subject,136,260,396,0.000176,0.065114
2026-04-08 19:27:05,Lisajulien,pitch_subject,133,260,393,0.000176,0.065289
2026-04-08 19:27:12,Levyrealtygroup360,form_fill,668,360,1028,0.000316,0.065606
2026-04-08 19:27:16,Levyrealtygroup360,form_fill_recover,701,380,1081,0.000333,0.065939
2026-04-08 19:27:17,Lafontrealties,pitch_subject,134,260,394,0.000176,0.066115
2026-04-08 19:27:32,Nolarealestateguys,form_fill,579,360,939,0.000303,0.066418
2026-04-08 19:27:35,Nolarealestateguys,form_fill_recover,612,380,992,0.000320,0.066738
2026-04-08 19:27:35,Thedaphne Apartments,form_fill,428,360,788,0.000280,0.067018
2026-04-08 19:27:36,Lisajulien,form_fill,1013,360,1373,0.000368,0.067386
2026-04-08 19:27:39,Thedaphne Apartments,form_fill_recover,461,380,841,0.000297,0.067683
2026-04-08 19:27:39,Lisajulien,form_fill_recover,1046,380,1426,0.000385,0.068068
2026-04-08 19:27:41,Levyrealtygroup360,confirm,252,1,253,0.000038,0.068106
2026-04-08 19:27:47,Callthebelle,pitch_subject,133,260,393,0.000176,0.068282
2026-04-08 19:27:48,Nhluxe Realty,pitch_subject,133,260,393,0.000176,0.068458
2026-04-08 19:27:51,Uproperties,pitch_subject,129,260,389,0.000175,0.068633
2026-04-08 19:27:54,Security Properties,pitch_subject,129,260,389,0.000175,0.068809
2026-04-08 19:27:55,Iconiquere,pitch_subject,131,260,391,0.000176,0.068984
2026-04-08 19:27:58,Glasshouseresidents,pitch_subject,135,260,395,0.000176,0.069161
2026-04-08 19:28:01,Lafontrealties,form_fill,808,360,1168,0.000337,0.069498
2026-04-08 19:28:02,Denvercityliving,pitch_subject,131,260,391,0.000176,0.069673
2026-04-08 19:28:05,Lafontrealties,form_fill_recover,841,380,1221,0.000354,0.070028
2026-04-08 19:28:13,Iconiquere,form_fill,565,360,925,0.000301,0.070328
2026-04-08 19:28:16,Glasshouseresidents,form_fill,657,360,1017,0.000315,0.070643
2026-04-08 19:28:19,Iconiquere,form_fill_recover,598,380,978,0.000318,0.070961
2026-04-08 19:28:21,Glasshouseresidents,form_fill_recover,690,380,1070,0.000331,0.071292
2026-04-08 19:28:24,Mazumare,pitch_subject,131,260,391,0.000176,0.071468
2026-04-08 19:28:30,Nostalgic Homes,pitch_subject,134,260,394,0.000176,0.071644
2026-04-08 19:28:39,Lafontrealties,confirm,324,1,325,0.000049,0.071693
2026-04-08 19:28:44,Lucerodevelopment Services,pitch_subject,135,260,395,0.000176,0.071869
2026-04-08 19:28:47,Citylightsdenver,pitch_subject,133,260,393,0.000176,0.072045
2026-04-08 19:28:48,Urbanventuresllc,pitch_subject,133,260,393,0.000176,0.072221
2026-04-08 19:28:48,Squarespace,form_fill,464,360,824,0.000286,0.072507
2026-04-08 19:28:50,Portcolorado,pitch_subject,131,260,391,0.000176,0.072682
2026-04-08 19:28:52,Squarespace,form_fill_recover,497,380,877,0.000303,0.072985
2026-04-08 19:29:03,Buildmarkprojects,pitch_subject,131,260,391,0.000176,0.073161
2026-04-08 19:29:06,Citylightsdenver,form_fill,749,360,1109,0.000328,0.073489
2026-04-08 19:29:10,Citylightsdenver,form_fill_recover,782,380,1162,0.000345,0.073834
2026-04-08 19:29:10,Inventdp,pitch_subject,129,260,389,0.000175,0.074010
2026-04-08 19:29:13,Proyardandlandscaping,pitch_subject,137,260,397,0.000177,0.074186
2026-04-08 19:29:14,Uproperties,form_fill,462,360,822,0.000285,0.074472
2026-04-08 19:29:18,Urbanventuresllc,form_fill,584,360,944,0.000304,0.074775
2026-04-08 19:29:18,Uproperties,form_fill_recover,495,380,875,0.000302,0.075077
2026-04-08 19:29:19,Professionalfacility Solutions,pitch_subject,135,260,395,0.000176,0.075254
2026-04-08 19:29:20,Maintenanceresourcesinc,pitch_subject,137,260,397,0.000177,0.075430
2026-04-08 19:29:22,Urbanventuresllc,form_fill_recover,617,380,997,0.000321,0.075751
2026-04-08 19:29:22,Mountaingate,pitch_subject,133,260,393,0.000176,0.075927
2026-04-08 19:29:23,Buildmarkprojects,form_fill,622,360,982,0.000309,0.076236
2026-04-08 19:29:27,Buildmarkprojects,form_fill_recover,655,380,1035,0.000326,0.076562
2026-04-08 19:29:28,Cityhousedenver,pitch_subject,135,260,395,0.000176,0.076739
2026-04-08 19:29:31,Realone Investments,pitch_subject,131,260,391,0.000176,0.076914
2026-04-08 19:29:41,Volcanpropertybuyers,pitch_subject,133,260,393,0.000176,0.077090
2026-04-08 19:29:41,Cityhousedenver,form_fill,843,360,1203,0.000342,0.077433
